"Car Body","Welding Spot","Date","current_mean","current_std","current_min","current_max","current_median","current_range","current_non_zero_count","current_non_zero_ratio","current_peak_position","current_peak_value","current_first_non_zero","current_last_non_zero","current_area","voltage_mean","voltage_std","voltage_min","voltage_max","voltage_median","voltage_range","voltage_non_zero_count","voltage_non_zero_ratio","voltage_peak_position","voltage_peak_value","voltage_first_non_zero","voltage_last_non_zero","voltage_area","force_mean","force_std","force_min","force_max","force_median","force_range","force_non_zero_count","force_non_zero_ratio","force_peak_position","force_peak_value","force_first_non_zero","force_last_non_zero","force_area","Fault"
"24","4","2024-02-21","0.2955355488097139","0.28763968913684856","0.0","0.6360440965010385","0.4514299408851254","0.6360440965010385","523","0.523","520","0.6360440965010385","0","529","295.51685572775193","0.20456533575317565","0.2033903513897346","0.0","0.5414398064125832","0.3203266787658802","0.5414398064125832","520","0.52","136","0.5414398064125832","0","529","204.55580762250426","0.1467638190954773","0.14297904778622647","0.0","0.3165829145728643","0.2663316582914573","0.3165829145728643","514","0.514","527","0.3165829145728643","0","529","146.6407035175878","1"
"24","73","2024-02-21","0.4904866592107363","0.3235063782892238","0.0","0.7450071896469085","0.7069819459977632","0.7450071896469085","704","0.704","707","0.7450071896469085","0","709","490.4603770570381","0.34720477918935083","0.23296802707015749","0.0","0.6228070175438597","0.4615849969751966","0.6228070175438597","700","0.7","33","0.6228070175438597","0","709","347.1902601330909","0.20051256281406993","0.13345814091648478","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","707","0.3165829145728643","0","709","200.38944723618025","1"
"24","84","2024-02-21","0.4186429940885143","0.33687362638319535","0.0","0.8951110401022527","0.6652021089630932","0.8951110401022527","615","0.615","24","0.8951110401022527","0","629","418.60440965010343","0.2860166364186326","0.2327746975754913","0.0","0.6742286751361162","0.4443436176648518","0.6742286751361162","610","0.61","48","0.6742286751361162","0","629","285.9995462794912","0.1730653266331662","0.14044955544359078","0.0","0.3165829145728643","0.271356783919598","0.3165829145728643","604","0.604","627","0.3165829145728643","0","629","172.9422110552767","1"
"25","73","2024-02-28","0.4938919955264415","0.32596580421110716","0.0","0.7482824732385365","0.713133088352772","0.7482824732385365","704","0.704","697","0.7482824732385365","0","709","493.86559354529345","0.34437840290381116","0.2310116648751535","0.0","0.6200846944948578","0.4594676346037507","0.6200846944948578","700","0.7","31","0.6200846944948578","0","709","344.36267392619436","0.20087437185929619","0.1337022781569719","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","707","0.3165829145728643","0","709","200.75125628140637","1"
"25","75","2024-02-28","0.5090225275603139","0.3366340973664049","0.0","0.7787186451509825","0.7390158172231986","0.7787186451509825","704","0.704","233","0.7787186451509825","0","709","508.99504713213105","0.3025686630369026","0.20248899112499236","0.0","0.5060496067755595","0.4162129461584997","0.5060496067755595","700","0.7","213","0.5060496067755595","0","709","302.55384150030227","0.1981055276381933","0.13197419530942361","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","694","0.694","668","0.3266331658291457","0","709","197.98241206030383","1"
"25","77","2024-02-28","0.4872581882089791","0.32121843299037883","0.0","0.7482824732385365","0.6984342546732705","0.7482824732385365","704","0.704","617","0.7482824732385365","0","709","487.2303083559656","0.2894800362976406","0.19426661670575987","0.0","0.4667271627344223","0.4098608590441621","0.4667271627344223","700","0.7","144","0.4667271627344223","0","709","289.46536600121","0.2002613065326654","0.13372520194643686","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","694","0.694","624","0.3266331658291457","0","709","200.13819095477592","1"
"25","78","2024-02-28","0.47399376897267803","0.31240469281100297","0.0","0.7318261703147467","0.6743888800127816","0.7318261703147467","704","0.704","630","0.7318261703147467","0","709","473.96509027001144","0.2882565033272844","0.19308620589553993","0.0","0.4519056261343013","0.4125831820931639","0.4519056261343013","700","0.7","224","0.4519056261343013","0","709","288.240623109497","0.20219095477386928","0.13503890839358718","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","694","0.694","635","0.3266331658291457","0","709","202.0678391959797","1"
"25","125","2024-02-28","0.2769155615913087","0.29810656748346676","0.0","0.6582521169515897","0.0","0.6582521169515897","474","0.474","170","0.6582521169515897","0","479","276.8987857485222","0.16895735027223177","0.1830316069871081","0.0","0.469751966122202","0.0","0.469751966122202","470","0.47","130","0.469751966122202","0","479","168.94721718088365","0.14261306532663418","0.15439616511960685","0.0","0.3266331658291457","0.0","0.3266331658291457","464","0.464","175","0.3266331658291457","0","479","142.48994974874472","1"
"26","30","2024-03-13","0.4774165202108906","0.30009264844623523","0.0","0.7124141236619268","0.6676785428982266","0.7124141236619268","724","0.724","634","0.7124141236619268","0","729","477.3913963891983","0.29620780399274144","0.19210994957683622","0.0","0.4788263762855414","0.4071385359951603","0.4788263762855414","720","0.72","367","0.4788263762855414","0","729","296.191923774955","0.20508040201005265","0.13058456630222187","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","714","0.714","641","0.3266331658291457","0","729","204.95728643216316","1"
"26","60","2024-03-13","0.48915409809873617","0.3232695753463087","0.0","0.7423709857804761","0.7073813708260105","0.7423709857804761","704","0.704","369","0.7423709857804761","0","709","489.1279357724879","0.2932199032062916","0.19717242002760757","0.0","0.5090744101633394","0.4128856624319419","0.5090744101633394","700","0.7","26","0.5090744101633394","0","709","293.20493042952137","0.20001005025125848","0.1335633391939079","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","694","0.694","623","0.3266331658291457","0","709","199.88693467336898","1"
"26","73","2024-03-13","0.49579964850615","0.32725000393777554","0.0","0.751637641795814","0.7192043457421313","0.751637641795814","704","0.704","677","0.751637641795814","0","709","495.77312669755474","0.34483000604960873","0.23157437059654307","0.0","0.617059891107078","0.4597701149425287","0.617059891107078","700","0.7","38","0.617059891107078","0","709","344.8142770719911","0.20017085427135664","0.1332229368398319","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","707","0.3165829145728643","0","709","200.04773869346693","1"
"26","84","2024-03-13","0.4195869947275913","0.3376250562412629","0.0","0.8930340309953667","0.6688768173829686","0.8930340309953667","615","0.615","19","0.8930340309953667","0","629","419.54849017414904","0.2851999395039323","0.23220243410133123","0.0","0.6742286751361162","0.4388989715668481","0.6742286751361162","610","0.61","49","0.6742286751361162","0","629","285.18284936479097","0.17315075376884428","0.14052035377123925","0.0","0.3165829145728643","0.271356783919598","0.3165829145728643","604","0.604","627","0.3165829145728643","0","629","173.02763819095478","1"
"26","92","2024-03-13","0.30467774404857073","0.3090162052881092","0.0","0.6682377376577728","0.14539063748202585","0.6682377376577728","504","0.504","341","0.6682377376577728","0","509","304.6633647547532","0.19397217180883217","0.20040326014797957","0.0","0.5060496067755595","0.00892316999395035","0.5060496067755595","500","0.5","139","0.5060496067755595","0","509","193.96022383545144","0.15398492462311666","0.1567680985929412","0.0","0.3266331658291457","0.0","0.3266331658291457","494","0.494","155","0.3266331658291457","0","509","153.86180904522718","1"
"26","103","2024-03-13","0.49976473877616134","0.3066870920054873","0.0","0.893273685892315","0.6690365873142674","0.893273685892315","734","0.734","40","0.893273685892315","0","749","499.72447675347223","0.3453753781004236","0.2307484913867232","0.0","0.867513611615245","0.4098608590441621","0.867513611615245","730","0.73","47","0.867513611615245","0","749","345.3584392014517","0.23009045226130875","0.14319201561019917","0.0","0.3266331658291457","0.3266331658291457","0.3266331658291457","724","0.724","134","0.3266331658291457","0","749","229.96733668341926","1"
"26","104","2024-03-13","0.3658812909410464","0.3043391727559477","0.0","0.6666400383447835","0.4809873781754273","0.6666400383447835","603","0.603","376","0.6666400383447835","0","609","365.86171912446054","0.23551905626134298","0.1985800098723329","0.0","0.4488808227465214","0.2985480943738657","0.4488808227465214","600","0.6","286","0.4488808227465214","0","609","235.50771324863894","0.1677889447236192","0.1389844645884365","0.0","0.3165829145728643","0.2663316582914573","0.3165829145728643","594","0.594","607","0.3165829145728643","0","609","167.66582914572956","1"
"27","7","2024-03-13","0.48660041540181936","0.32037910608346953","0.0","0.8872024285029557","0.6818980667838312","0.8872024285029557","705","0.705","22","0.8872024285029557","0","719","486.56390797252004","0.30146763460375153","0.20262777271107585","0.0","0.5716878402903811","0.4010889292196007","0.5716878402903811","700","0.7","48","0.5716878402903811","0","719","301.4497882637634","0.19964824120603059","0.1329201393330494","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","694","0.694","706","0.3266331658291457","0","719","199.52512562814084","1"
"27","60","2024-03-13","0.4876695158971074","0.3220350926967746","0.0","0.7510784470362678","0.680140597539543","0.7510784470362678","704","0.704","671","0.7510784470362678","0","709","487.64291420354675","0.3007803992740471","0.20065095129937044","0.0","0.514216575922565","0.4234724742891712","0.514216575922565","700","0.7","81","0.514216575922565","0","709","300.765275257109","0.19761809045226336","0.13170448037080393","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","694","0.694","678","0.3266331658291457","0","709","197.4949748743739","1"
"27","63","2024-03-13","0.36039391276561794","0.29943982443030615","0.0","0.6459498322415721","0.4805879533471801","0.6459498322415721","603","0.603","438","0.6459498322415721","0","609","360.37486020131064","0.27991409558378677","0.23431160497033957","0.0","0.5865093768905021","0.425589836660617","0.5865093768905021","600","0.6","148","0.5865093768905021","0","609","279.90260133091294","0.1688643216080416","0.1398342841710156","0.0","0.3165829145728643","0.271356783919598","0.3165829145728643","594","0.594","607","0.3165829145728643","0","609","168.7412060301521","1"
"27","73","2024-03-13","0.49270778079565314","0.3252217916038322","0.0","0.7451669595782073","0.7130532033871225","0.7451669595782073","704","0.704","707","0.7451669595782073","0","709","492.6829765138195","0.3496270417422892","0.2350693259898467","0.0","0.6137326073805203","0.4621899576527525","0.6137326073805203","700","0.7","33","0.6137326073805203","0","709","349.6126739261945","0.19978894472361816","0.13296044045235625","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","707","0.3165829145728643","0","709","199.66582914572842","1"
"27","77","2024-03-13","0.48387665761303456","0.31870648356537606","0.0","0.7379773126697555","0.6974756350854769","0.7379773126697555","704","0.704","658","0.7379773126697555","0","709","483.84917718485406","0.29408590441621396","0.19671765391578125","0.0","0.4758015728977616","0.41500302480338774","0.4758015728977616","700","0.7","175","0.4758015728977616","0","709","294.0709316394439","0.19978894472361927","0.13322151447833464","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","694","0.694","664","0.3266331658291457","0","709","199.6658291457298","1"
"27","84","2024-03-13","0.41821944400064015","0.33647727061307287","0.0","0.8951110401022527","0.6669595782073814","0.8951110401022527","615","0.615","22","0.8951110401022527","0","629","418.1791020929864","0.28629068360556686","0.23280206402898387","0.0","0.6684815486993345","0.4428312159709618","0.6684815486993345","610","0.61","49","0.6684815486993345","0","629","286.2710223835451","0.1731356783919601","0.14048294663946861","0.0","0.3165829145728643","0.271356783919598","0.3165829145728643","604","0.604","627","0.3165829145728643","0","629","173.01256281407038","1"
"27","114","2024-03-13","0.43721417159290676","0.35086052613924096","0.0","0.9030995366671992","0.7012302284710018","0.9030995366671992","615","0.615","31","0.9030995366671992","0","619","437.17347020290833","0.25677283726557765","0.21197210592402352","0.0","0.6228070175438597","0.3505747126436781","0.6228070175438597","610","0.61","24","0.6228070175438597","0","619","256.75574712643675","0.17481407035176053","0.1422294371698651","0.0","0.3266331658291457","0.2763819095477386","0.3266331658291457","604","0.604","526","0.3266331658291457","0","619","174.69095477387106","1"
"27","118","2024-03-13","0.5400917878255319","0.3060661746191886","0.0","0.7588272887042659","0.7082601054481547","0.7588272887042659","764","0.764","423","0.7588272887042659","0","769","540.0635484901737","0.316603448275862","0.18430580124192986","0.0","0.484875983061101","0.4122807017543859","0.484875983061101","760","0.76","423","0.484875983061101","0","769","316.58923169993983","0.2127738693467361","0.12207922298006843","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","753","0.753","767","0.3165829145728643","0","767","212.6507537688466","1"
"27","121","2024-03-13","0.5962839111679165","0.34448917679993696","0.0","0.8908771369228311","0.7891835756510625","0.8908771369228311","755","0.755","28","0.8908771369228311","0","779","596.2418517335041","0.3209328493647923","0.1931955681405067","0.0","0.5505142165759226","0.3926194797338173","0.5505142165759226","750","0.75","259","0.5505142165759226","0","779","320.91666666666623","0.22619597989949977","0.13460123612112226","0.0","0.3266331658291457","0.2864321608040201","0.3266331658291457","743","0.743","401","0.3266331658291457","0","777","226.07286432161035","1"
"0","0","2023-06-13","0.5141071257389382","0.3387317413476039","0.0","0.7670554401661607","0.7429301805400224","0.7670554401661607","704","0.704","210","0.7670554401661607","0","709","514.0814826649629","0.3018965517241379","0.20256995170296616","0.0","0.5090744101633394","0.3986690865093769","0.5090744101633394","700","0.7","194","0.5090744101633394","0","709","301.8805202661823","0.19868341708542822","0.13213754462195645","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","707","0.3165829145728643","0","709","198.5603015075386","0"
"0","1","2023-06-13","0.4832287106566531","0.3179407441167665","0.0","0.728950311551366","0.6917239175587154","0.728950311551366","704","0.704","678","0.728950311551366","0","709","483.20015178143393","0.30792891712038584","0.20485427846724563","0.0","0.4758015728977616","0.4346642468239564","0.4758015728977616","700","0.7","371","0.4758015728977616","0","709","307.91303690260133","0.1998090452261305","0.13304947566857384","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","707","0.3165829145728643","0","709","199.68592964824097","0"
"0","2","2023-06-13","0.5160621505032752","0.340744420940953","0.0","0.7752037066624061","0.7507589071736699","0.7752037066624061","704","0.704","323","0.7752037066624061","0","709","516.0347100175752","0.30571536600120847","0.20340723854627157","0.0","0.4818511796733212","0.4192377495462795","0.4818511796733212","700","0.7","219","0.4818511796733212","0","709","305.6993345432536","0.19723618090452505","0.1311048920324123","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","707","0.3165829145728643","0","709","197.1130653266356","0"
"0","3","2023-06-13","0.31613931938009365","0.308400699219332","0.0","0.6596900463332801","0.4682856686371625","0.6596900463332801","523","0.523","209","0.6596900463332801","0","529","316.119947275923","0.19910375075620015","0.19853567239123615","0.0","0.5381125226860254","0.3124621899576527","0.5381125226860254","520","0.52","133","0.5381125226860254","0","529","199.0933151845122","0.14761809045226112","0.14373323044551825","0.0","0.3165829145728643","0.271356783919598","0.3165829145728643","514","0.514","527","0.3165829145728643","0","529","147.4949748743716","0"
"0","4","2023-06-13","0.3111222239974446","0.30327145014133566","0.0","0.6459498322415721","0.4678862438089151","0.6459498322415721","523","0.523","251","0.6459498322415721","0","529","311.1031714331367","0.19139080459770055","0.18883776311028008","0.0","0.4939503932244404","0.30323653962492436","0.4939503932244404","520","0.52","134","0.4939503932244404","0","529","191.3811252268596","0.14693467336683425","0.14314486459983963","0.0","0.3165829145728643","0.2663316582914573","0.3165829145728643","514","0.514","527","0.3165829145728643","0","529","146.81155778894467","0"
"0","5","2023-06-13","0.2922915002396541","0.2950066329238933","0.0","0.6332481227033072","0.12665761303722634","0.6332481227033072","504","0.504","138","0.6332481227033072","0","509","292.27660169356113","0.21369116757410747","0.21755024744023577","0.0","0.5626134301270418","0.01088929219600725","0.5626134301270418","500","0.5","131","0.5626134301270418","0","509","213.67800967937075","0.14102010050251276","0.14326870504547679","0.0","0.3165829145728643","0.0","0.3165829145728643","493","0.493","507","0.3165829145728643","0","507","140.89698492462333","0"
"0","6","2023-06-13","0.3053169835436969","0.30983740183245234","0.0","0.6696756670394631","0.1312909410448953","0.6696756670394631","504","0.504","306","0.6696756670394631","0","509","305.30256430739763","0.20421506352087193","0.21139632182576237","0.0","0.5414398064125832","0.0084694494857834","0.5414398064125832","500","0.5","135","0.5414398064125832","0","509","204.2055353902004","0.1476080402010061","0.15030822973195096","0.0","0.3266331658291457","0.0","0.3266331658291457","494","0.494","314","0.3266331658291457","0","509","147.48492462311663","0"
"0","7","2023-06-13","0.48621616871704515","0.3201367254168174","0.0","0.8890397827128934","0.6798210576769452","0.8890397827128934","705","0.705","39","0.8890397827128934","0","719","486.1795814027796","0.3004534180278286","0.20104225538162157","0.0","0.5595886267392619","0.4013914095583787","0.5595886267392619","700","0.7","49","0.5595886267392619","0","719","300.4358741681801","0.19976884422110558","0.13329239117031524","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","717","0.3165829145728643","0","719","199.64572864321585","0"
"0","8","2023-06-13","0.3017093784949685","0.2813624763314133","0.0","0.6171113596421154","0.467007509186771","0.6171113596421154","544","0.544","211","0.6171113596421154","0","549","301.69487937370144","0.2148236539624925","0.2034036369353237","0.0","0.5353901996370236","0.3569267997580157","0.5353901996370236","540","0.54","155","0.5353901996370236","0","549","214.8121597096191","0.16416080402010175","0.15449901981096145","0.0","0.3266331658291457","0.2663316582914573","0.3266331658291457","534","0.534","217","0.3266331658291457","0","549","164.0376884422123","0"
"0","11","2023-06-13","0.3060138200990566","0.28528408119018467","0.0","0.6099217127336636","0.4735580763700271","0.6099217127336636","544","0.544","185","0.6099217127336636","0","549","305.99828247323796","0.21244888082274724","0.19986732515012837","0.0","0.5290381125226861","0.3402903811252268","0.5290381125226861","540","0.54","152","0.5290381125226861","0","549","212.43753781004278","0.1659698492462324","0.1561964913352935","0.0","0.3266331658291457","0.2663316582914573","0.3266331658291457","534","0.534","164","0.3266331658291457","0","549","165.84673366834298","0"
"0","12","2023-06-13","0.3166834957660966","0.29567831815566203","0.0","0.6281354849017415","0.4778718645150983","0.6281354849017415","544","0.544","467","0.6281354849017415","0","549","316.6675187729667","0.21394494857834223","0.2016994075012713","0.0","0.5060496067755595","0.3445251058681186","0.5060496067755595","540","0.54","137","0.5060496067755595","0","549","213.935117967332","0.15243216080402117","0.14255710547002498","0.0","0.3165829145728643","0.271356783919598","0.3165829145728643","534","0.534","547","0.3165829145728643","0","549","152.30904522613162","0"
"0","13","2023-06-13","0.4761352452468446","0.3141391707389309","0.0","0.8953506949992012","0.6671193481386803","0.8953506949992012","705","0.705","28","0.8953506949992012","0","709","476.09490333919075","0.30320629159104745","0.2073542209861739","0.0","0.7226255293405929","0.396854204476709","0.7226255293405929","700","0.7","18","0.7226255293405929","0","709","303.1893526920762","0.1983618090452275","0.13192838573312182","0.0","0.3165829145728643","0.2864321608040201","0.3165829145728643","694","0.694","707","0.3165829145728643","0","709","198.2386934673378","0"
"0","14","2023-06-13","0.2314638121105597","0.28716680187707255","0.0","0.6575331522607445","0.0","0.6575331522607445","404","0.404","233","0.6575331522607445","0","409","231.44963252915784","0.1394516031457951","0.1761027144288942","0.0","0.4667271627344223","0.0","0.4667271627344223","400","0.4","163","0.4667271627344223","0","409","139.43965517241384","0.1174974874371865","0.14663778756308182","0.0","0.3266331658291457","0.0","0.3266331658291457","394","0.394","239","0.3266331658291457","0","409","117.37437185929706","0"
"0","15","2023-06-13","0.3132189646908445","0.30543428037128784","0.0","0.6511423550087874","0.464770730148586","0.6511423550087874","523","0.523","154","0.6511423550087874","0","529","313.2062230388245","0.2023542044767094","0.19939774673963612","0.0","0.5030248033877798","0.322746521476104","0.5030248033877798","520","0.52","131","0.5030248033877798","0","529","202.34830611010295","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0","0","0.0","-1","-1","0.0","0"
"0","16","2023-06-13","0.3178296053682687","0.2968549387999879","0.0","0.6334078926346062","0.4769132449273047","0.6334078926346062","544","0.544","268","0.6334078926346062","0","549","317.8147068221757","0.22089413188142748","0.20856917651692128","0.0","0.5232909860859044","0.3487598306110103","0.5232909860859044","540","0.54","131","0.5232909860859044","0","549","220.88399879007835","0.15119597989949896","0.1413424345193746","0.0","0.3165829145728643","0.271356783919598","0.3165829145728643","534","0.534","547","0.3165829145728643","0","549","151.07286432160947","0"
"0","17","2023-06-13","0.3132803962294305","0.3053919058039245","0.0","0.6493050007988497","0.4685253235341108","0.6493050007988497","524","0.524","175","0.6493050007988497","0","529","313.267694519892","0.19737628554143966","0.19302645948209765","0.0","0.4667271627344223","0.32153660012099217","0.4667271627344223","520","0.52","132","0.4667271627344223","0","529","197.3708408953419","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0","0","0.0","-1","-1","0.0","0"
"0","18","2023-06-13","0.25008867231187076","0.29705538418498256","0.0","0.6529797092187251","0.0","0.6529797092187251","424","0.424","269","0.6529797092187251","0","429","250.0746125579168","0.17000665456745273","0.2021226822425186","0.0","0.4637023593466424","0.0","0.4637023593466424","420","0.42","132","0.4637023593466424","0","429","169.99667271627334","0.11680402010050331","0.1391257976655357","0.0","0.3165829145728643","0.0","0.3165829145728643","414","0.414","427","0.3165829145728643","0","429","116.68090452261387","0"
"0","19","2023-06-13","0.2491127176865324","0.29607637425060224","0.0","0.6484262661767055","0.0","0.6484262661767055","424","0.424","209","0.6484262661767055","0","429","249.09745965809253","0.17271203871748336","0.2064742583712078","0.0","0.5030248033877798","0.0","0.5030248033877798","420","0.42","132","0.5030248033877798","0","429","172.70220810647302","0.1166432160804028","0.13888442320147076","0.0","0.3165829145728643","0.0","0.3165829145728643","414","0.414","427","0.3165829145728643","0","429","116.52010050251334","0"
"0","20","2023-06-13","0.27496844543856913","0.3022682387622091","0.0","0.6500239654896949","0.0","0.6500239654896949","463","0.463","147","0.6500239654896949","0","469","274.95442562709707","0.17985722928009695","0.1983959600744526","0.0","0.4939503932244404","0.0","0.4939503932244404","460","0.46","131","0.4939503932244404","0","469","179.85148215365996","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0","0","0.0","-1","-1","0.0","0"
"0","21","2023-06-13","0.27912573893593245","0.3070384464893379","0.0","0.6769451989135644","0.0","0.6769451989135644","463","0.463","450","0.6769451989135644","0","469","279.1058475794856","0.16077707199032085","0.17657561362790813","0.0","0.4277071990320629","0.0","0.4277071990320629","460","0.46","139","0.4277071990320629","0","469","160.76542649727787","0.13052261306532634","0.1433652862899442","0.0","0.3165829145728643","0.0","0.3165829145728643","454","0.454","467","0.3165829145728643","0","469","130.39949748743692","0"
"0","22","2023-06-13","0.23387034670075071","0.2901258809381915","0.0","0.6455504074133248","0.0","0.6455504074133248","404","0.404","228","0.6455504074133248","0","409","233.85640677424558","0.14896854204476742","0.18646545563072822","0.0","0.469751966122202","0.0","0.469751966122202","400","0.4","168","0.469751966122202","0","409","148.95659407138555","0.1108542713567846","0.1378693745736968","0.0","0.3165829145728643","0.0","0.3165829145728643","394","0.394","407","0.3165829145728643","0","409","110.73115577889517","0"
"0","23","2023-06-13","0.32026633647547487","0.3130947045856013","0.0","0.6774245087074613","0.4675667039463173","0.6774245087074613","523","0.523","487","0.6774245087074613","0","529","320.2477632209618","0.18809770114942578","0.18316207092779646","0.0","0.4065335753176043","0.2968844525105868","0.4065335753176043","520","0.52","227","0.4065335753176043","0","529","188.08575317604345","0.14654773869346768","0.14277516815858005","0.0","0.3165829145728643","0.2663316582914573","0.3165829145728643","514","0.514","527","0.3165829145728643","0","529","146.4246231155782","0"
"0","24","2023-06-13","0.242543217766416","0.3014832308521895","0.0","0.6822974916120786","0.0","0.6822974916120786","404","0.404","203","0.6822974916120786","0","409","242.528518932737","0.15666757410768264","0.19684322037643354","0.0","0.5199637023593466","0.0","0.5199637023593466","400","0.4","139","0.5199637023593466","0","409","156.6563823351479","0.11082412060301576","0.13781759375806812","0.0","0.3165829145728643","0.0","0.3165829145728643","394","0.394","407","0.3165829145728643","0","409","110.70100502512632","0"
"0","25","2023-06-13","0.31332105767694496","0.30537745993549237","0.0","0.6497843105927464","0.47012302284710017","0.6497843105927464","524","0.524","433","0.6497843105927464","0","529","313.3083559674073","0.19474198427102238","0.19283371776629357","0.0","0.4939503932244404","0.293557168784029","0.4939503932244404","520","0.52","153","0.4939503932244404","0","529","194.7362371445855","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0","0","0.0","-1","-1","0.0","0"
"0","26","2023-06-13","0.2286687969324166","0.28318955366415194","0.0","0.6217446876497843","0.0","0.6217446876497843","404","0.404","197","0.6217446876497843","0","409","228.65417798370328","0.15286206896551713","0.19184291318628285","0.0","0.5","0.0","0.5","400","0.4","144","0.5","0","409","152.85027223230495","0.11048241206030218","0.1374126831804522","0.0","0.3165829145728643","0.0","0.3165829145728643","394","0.394","407","0.3165829145728643","0","409","110.35929648241274","0"
"0","27","2023-06-13","0.3132222399744369","0.30540220016037617","0.0","0.6516216648026841","0.46892474836235815","0.6516216648026841","523","0.523","171","0.6516216648026841","0","529","313.2082201629654","0.20017513611615215","0.19946229226609954","0.0","0.5263157894736842","0.30626134301270413","0.5263157894736842","520","0.52","141","0.5263157894736842","0","529","200.1699939503928","0.0","0.0","0.0","0.0","0.0","0.0","0","0.0","0","0.0","-1","-1","0.0","0"
"0","28","2023-06-13","0.23698370346700756","0.28142337736975404","0.0","0.6164722799169197","0.0","0.6164722799169197","424","0.424","138","0.6164722799169197","0","429","236.96920434574224","0.17050483968542057","0.20315942656110095","0.0","0.4969751966122202","0.0","0.4969751966122202","420","0.42","131","0.4969751966122202","0","429","170.4951603145795","0.1271356783919605","0.15235116840106314","0.0","0.3266331658291457","0.0","0.3266331658291457","414","0.414","149","0.3266331658291457","0","429","127.01256281407103","0"
"0","29","2023-06-13","0.3242069020610318","0.3167946479105824","0.0","0.6822176066464292","0.4708419875379454","0.6822176066464292","523","0.523","519","0.6822176066464292","0","529","324.1868509346537","0.19157985480943693","0.18750998594185614","0.0","0.4186327888687235","0.28342407743496667","0.4186327888687235","520","0.52","202","0.4186327888687235","0","529","191.57002419842658","0.1453668341708557","0.14146302691923296","0.0","0.3165829145728643","0.271356783919598","0.3165829145728643","514","0.514","527","0.3165829145728643","0","529","145.2437185929662","0"
"0","30","2023-06-13","0.4879655695798011","0.3063746939324822","0.0","0.719843425467327","0.6789023805719764","0.719843425467327","724","0.724","658","0.719843425467327","0","729","487.9401661607307","0.2951194797338187","0.18831853103975213","0.0","0.4667271627344223","0.3989715668481549","0.4667271627344223","720","0.72","258","0.4667271627344223","0","729","295.1048094373867","0.20124623115578133","0.12787811265683569","0.0","0.3165829145728643","0.2814070351758794","0.3165829145728643","714","0.714","727","0.3165829145728643","0","729","201.12311557789187","0"
"0","31","2023-06-13","0.29683751397986835","0.29983820478681794","0.0","0.6658411886882889","0.14491132768812903","0.6658411886882889","504","0.504","393","0.6658411886882889","0","509","296.82317462853496","0.2197068965517235","0.22648201980086122","0.0","0.5381125226860254","0.0083182093163944","0.5381125226860254","500","0.5","216","0.5381125226860254","0","509","219.69540229885038","0.14409547738693576","0.1465676226297386","0.0","0.3266331658291457","0.0","0.3266331658291457","494","0.494","398","0.3266331658291457","0","509","143.97236180904628","0"
"0","32","2023-06-13","0.440446556957979","0.35388939394308067","0.0","0.8839271449113277","0.6862917398945518","0.8839271449113277","615","0.615","25","0.8839271449113277","0","629","440.40845182936573","0.2655284331518453","0.21808095687783302","0.0","0.6228070175438597","0.3835450695704779","0.6228070175438597","610","0.61","39","0.6228070175438597","0","629","265.50892316999403","0.17250251256281435","0.1400148631935303","0.0","0.3165829145728643","0.2663316582914573","0.3165829145728643","604","0.604","627","0.3165829145728643","0","629","172.37939698492485","0"
"0","33","2023-06-13","0.3080401821377205","0.28741092520685285","0.0","0.6188688288864036","0.4708419875379454","0.6188688288864036","544","0.544","453","0.6188688288864036","0","549","308.0244447994892","0.22719086509376857","0.21313499658895588","0.0","0.469751966122202","0.3532970356926799","0.469751966122202","540","0.54","323","0.469751966122202","0","549","227.1807320024196","0.15083417085427284","0.14106680881546999","0.0","0.3165829145728643","0.2663316582914573","0.3165829145728643","534","0.534","547","0.3165829145728643","0","549","150.71105527638335","0"
